"index","id","date","fk_checkout","sum"
3805,"checkout14_134","2023-07-18T05:37:27.176Z","checkout14",984.8000000000001
3806,"checkout14_135","2023-06-04T05:37:27.176Z","checkout14",699.8
3807,"checkout14_136","2023-08-12T05:37:27.176Z","checkout14",802.3299999999999
3808,"checkout14_137","2023-08-11T05:37:27.176Z","checkout14",1547.384
3809,"checkout14_138","2023-06-21T05:37:27.176Z","checkout14",1700.482
3810,"checkout14_139","2023-05-23T05:37:27.176Z","checkout14",2300.214
3811,"checkout14_140","2023-05-13T05:37:27.176Z","checkout14",464.2
3812,"checkout14_141","2023-07-14T05:37:27.176Z","checkout14",823.574
3813,"checkout14_142","2023-07-15T05:37:27.176Z","checkout14",4016.23
3814,"checkout14_143","2023-06-26T05:37:27.176Z","checkout14",1721.814
3815,"checkout14_144","2023-07-15T05:37:27.176Z","checkout14",1244.748
3816,"checkout14_145","2023-06-25T05:37:27.176Z","checkout14",1725.24
3817,"checkout14_146","2023-07-30T05:37:27.176Z","checkout14",3375.428
3818,"checkout14_147","2023-05-25T05:37:27.176Z","checkout14",100.73400000000001
3819,"checkout14_148","2023-07-15T05:37:27.176Z","checkout14",3738.62
3820,"checkout14_149","2023-06-15T05:37:27.176Z","checkout14",42.188
3821,"checkout14_150","2023-07-11T05:37:27.176Z","checkout14",2686.7000000000003
3822,"checkout14_151","2023-07-31T05:37:27.176Z","checkout14",2224.65
3823,"checkout14_152","2023-07-16T05:37:27.176Z","checkout14",2169.612
3824,"checkout14_153","2023-08-16T05:37:27.176Z","checkout14",2039.7912
3825,"checkout14_154","2023-05-14T05:37:27.176Z","checkout14",2862.3875000000003
3826,"checkout14_155","2023-06-25T05:37:27.176Z","checkout14",1144.546
3827,"checkout14_156","2023-06-13T05:37:27.176Z","checkout14",3102.1059999999998
3828,"checkout14_157","2023-08-06T05:37:27.176Z","checkout14",3385.0965
3829,"checkout14_158","2023-08-04T05:37:27.176Z","checkout14",3291.1256000000003
3830,"checkout14_159","2023-06-07T05:37:27.176Z","checkout14",3352.8039999999996
3831,"checkout14_160","2023-07-30T05:37:27.176Z","checkout14",985.894
3832,"checkout14_161","2023-06-13T05:37:27.176Z","checkout14",3777.2075
3833,"checkout14_162","2023-08-16T05:37:27.176Z","checkout14",3658.0382999999997
3834,"checkout14_163","2023-07-12T05:37:27.176Z","checkout14",3848.9280000000003
3835,"checkout14_164","2023-06-07T05:37:27.176Z","checkout14",1536.5235
3836,"checkout14_165","2023-07-26T05:37:27.176Z","checkout14",1388.7208
3837,"checkout14_166","2023-07-07T05:37:27.176Z","checkout14",2251.728
3838,"checkout14_167","2023-07-19T05:37:27.176Z","checkout14",599.056
3839,"checkout14_168","2023-06-13T05:37:27.176Z","checkout14",1530.9900000000002
3840,"checkout14_169","2023-07-24T05:37:27.176Z","checkout14",1881.5520000000004
3841,"checkout14_170","2023-07-27T05:37:27.176Z","checkout14",1824.496
3842,"checkout14_171","2023-05-24T05:37:27.176Z","checkout14",4468.378000000001
3843,"checkout15_0","2023-06-07T05:37:27.176Z","checkout15",2514.1
3844,"checkout15_1","2023-07-09T05:37:27.176Z","checkout15",2602.328
3845,"checkout15_2","2023-06-30T05:37:27.176Z","checkout15",2711.4972000000002
3846,"checkout15_3","2023-07-05T05:37:27.176Z","checkout15",1801.0059999999999
3847,"checkout15_4","2023-07-20T05:37:27.176Z","checkout15",2929.1859000000004
3848,"checkout15_5","2023-06-28T05:37:27.176Z","checkout15",1810.9159999999997
3849,"checkout15_6","2023-05-21T05:37:27.176Z","checkout15",570.4000000000001
3850,"checkout15_7","2023-06-16T05:37:27.176Z","checkout15",2831.685
3851,"checkout15_8","2023-05-20T05:37:27.176Z","checkout15",346.6028
3852,"checkout15_9","2023-05-28T05:37:27.176Z","checkout15",3599.79
3853,"checkout15_10","2023-05-12T05:37:27.176Z","checkout15",2222.8595
3854,"checkout15_11","2023-05-23T05:37:27.176Z","checkout15",1115.2
3855,"checkout15_12","2023-05-26T05:37:27.176Z","checkout15",875.014
3856,"checkout15_13","2023-06-16T05:37:27.176Z","checkout15",312.722
3857,"checkout15_14","2023-06-29T05:37:27.176Z","checkout15",281.8
3858,"checkout15_15","2023-07-20T05:37:27.176Z","checkout15",3159.658
3859,"checkout15_16","2023-05-13T05:37:27.176Z","checkout15",675.8566
3860,"checkout15_17","2023-08-15T05:37:27.176Z","checkout15",192.584
3861,"checkout15_18","2023-06-15T05:37:27.176Z","checkout15",2684.116
3862,"checkout15_19","2023-05-21T05:37:27.176Z","checkout15",2434.748
3863,"checkout15_20","2023-08-10T05:37:27.176Z","checkout15",3430.2959
3864,"checkout15_21","2023-06-30T05:37:27.176Z","checkout15",3981.0400000000004
3865,"checkout15_22","2023-08-06T05:37:27.176Z","checkout15",1946.2796
3866,"checkout15_23","2023-05-30T05:37:27.176Z","checkout15",1692.128
3867,"checkout15_24","2023-06-13T05:37:27.176Z","checkout15",679.1454
3868,"checkout15_25","2023-08-05T05:37:27.176Z","checkout15",3020.6400000000003
3869,"checkout15_26","2023-06-12T05:37:27.176Z","checkout15",956.7340000000002
3870,"checkout15_27","2023-08-06T05:37:27.176Z","checkout15",1215.407
3871,"checkout15_28","2023-05-19T05:37:27.176Z","checkout15",3167.184
3872,"checkout15_29","2023-06-15T05:37:27.176Z","checkout15",886.692
3873,"checkout15_30","2023-06-17T05:37:27.176Z","checkout15",4254.082
3874,"checkout15_31","2023-06-13T05:37:27.176Z","checkout15",3160.9544000000005
3875,"checkout15_32","2023-05-20T05:37:27.176Z","checkout15",330.4
3876,"checkout15_33","2023-06-03T05:37:27.176Z","checkout15",557
3877,"checkout15_34","2023-05-20T05:37:27.176Z","checkout15",3353.694
3878,"checkout15_35","2023-08-03T05:37:27.176Z","checkout15",2294.6008
3879,"checkout15_36","2023-05-21T05:37:27.176Z","checkout15",1538.8840000000002
3880,"checkout15_37","2023-08-13T05:37:27.176Z","checkout15",2062.9072
3881,"checkout15_38","2023-06-17T05:37:27.176Z","checkout15",1271.75
3882,"checkout15_39","2023-07-26T05:37:27.176Z","checkout15",2307.667
3883,"checkout15_40","2023-07-11T05:37:27.176Z","checkout15",878.8303999999999
3884,"checkout15_41","2023-07-13T05:37:27.176Z","checkout15",2001.5
3885,"checkout15_42","2023-08-07T05:37:27.176Z","checkout15",1423.65
3886,"checkout15_43","2023-07-19T05:37:27.176Z","checkout15",645.4280000000001
3887,"checkout15_44","2023-06-25T05:37:27.176Z","checkout15",792.5408
3888,"checkout15_45","2023-07-10T05:37:27.176Z","checkout15",3898.29
3889,"checkout15_46","2023-07-20T05:37:27.176Z","checkout15",2307.0389999999998
3890,"checkout15_47","2023-07-20T05:37:27.176Z","checkout15",233.2674
3891,"checkout15_48","2023-08-19T05:37:27.176Z","checkout15",1569.0496
3892,"checkout15_49","2023-06-22T05:37:27.176Z","checkout15",2834.873
3893,"checkout15_50","2023-07-23T05:37:27.176Z","checkout15",791.65
3894,"checkout15_51","2023-05-31T05:37:27.176Z","checkout15",2532.2470000000008
3895,"checkout15_52","2023-08-18T05:37:27.176Z","checkout15",1187.485
3896,"checkout15_53","2023-08-13T05:37:27.176Z","checkout15",681.32
3897,"checkout15_54","2023-07-13T05:37:27.176Z","checkout15",4456.345899999999
3898,"checkout15_55","2023-07-31T05:37:27.176Z","checkout15",2239.7180000000003
3899,"checkout15_56","2023-05-31T05:37:27.176Z","checkout15",3137.9882
3900,"checkout15_57","2023-08-14T05:37:27.176Z","checkout15",2312.9435000000003
3901,"checkout15_58","2023-06-27T05:37:27.176Z","checkout15",439.26
3902,"checkout15_59","2023-06-01T05:37:27.176Z","checkout15",4143.6185000000005
3903,"checkout15_60","2023-07-07T05:37:27.176Z","checkout15",2806.112
3904,"checkout15_61","2023-07-09T05:37:27.176Z","checkout15",941.52
3905,"checkout15_62","2023-06-20T05:37:27.176Z","checkout15",929.2050000000002
3906,"checkout15_63","2023-08-16T05:37:27.176Z","checkout15",2610.6800000000003
3907,"checkout15_64","2023-07-15T05:37:27.176Z","checkout15",2200.614
3908,"checkout15_65","2023-07-18T05:37:27.176Z","checkout15",2081.25
3909,"checkout15_66","2023-06-20T05:37:27.176Z","checkout15",812.4000000000001
3910,"checkout15_67","2023-06-13T05:37:27.176Z","checkout15",792.87
3911,"checkout15_68","2023-06-14T05:37:27.176Z","checkout15",1123.8728
3912,"checkout15_69","2023-05-21T05:37:27.176Z","checkout15",2191.2147999999997
3913,"checkout15_70","2023-06-30T05:37:27.176Z","checkout15",1809.6137999999999
3914,"checkout15_71","2023-07-29T05:37:27.176Z","checkout15",2048.9352
3915,"checkout15_72","2023-07-28T05:37:27.176Z","checkout15",1208.292
3916,"checkout15_73","2023-07-24T05:37:27.176Z","checkout15",3403.2279999999996
3917,"checkout15_74","2023-08-05T05:37:27.176Z","checkout15",3505.0299999999997
3918,"checkout15_75","2023-07-22T05:37:27.176Z","checkout15",733.5800000000002
3919,"checkout15_76","2023-07-03T05:37:27.176Z","checkout15",1263.464
3920,"checkout15_77","2023-08-12T05:37:27.176Z","checkout15",1897.0079999999998
3921,"checkout15_78","2023-07-21T05:37:27.176Z","checkout15",1990.9863
3922,"checkout15_79","2023-05-18T05:37:27.176Z","checkout15",1812.2775
3923,"checkout15_80","2023-05-20T05:37:27.176Z","checkout15",808.628
3924,"checkout15_81","2023-06-04T05:37:27.176Z","checkout15",2520.793
3925,"checkout15_82","2023-06-20T05:37:27.176Z","checkout15",1377.8300000000002
3926,"checkout15_83","2023-05-13T05:37:27.176Z","checkout15",528.644
3927,"checkout15_84","2023-07-03T05:37:27.176Z","checkout15",636.6366
3928,"checkout15_85","2023-07-20T05:37:27.176Z","checkout15",408.6
3929,"checkout15_86","2023-05-23T05:37:27.176Z","checkout15",1381.3500000000001
3930,"checkout15_87","2023-06-07T05:37:27.176Z","checkout15",2660.5319999999997
3931,"checkout15_88","2023-08-06T05:37:27.176Z","checkout15",4080.8
3932,"checkout15_89","2023-07-08T05:37:27.176Z","checkout15",597.04
3933,"checkout15_90","2023-07-02T05:37:27.176Z","checkout15",2397.2492
3934,"checkout15_91","2023-05-29T05:37:27.176Z","checkout15",298.21999999999997
3935,"checkout15_92","2023-06-16T05:37:27.176Z","checkout15",2670.25
3936,"checkout15_93","2023-07-07T05:37:27.176Z","checkout15",3719.0600000000004
3937,"checkout15_94","2023-07-02T05:37:27.176Z","checkout15",2280.026
3938,"checkout15_95","2023-07-10T05:37:27.176Z","checkout15",1009.04
3939,"checkout15_96","2023-06-01T05:37:27.176Z","checkout15",918.9359999999999
3940,"checkout15_97","2023-07-11T05:37:27.176Z","checkout15",3223.3039999999996
3941,"checkout15_98","2023-05-22T05:37:27.176Z","checkout15",1920.1
3942,"checkout15_99","2023-08-06T05:37:27.176Z","checkout15",1218.0620000000001
3943,"checkout15_100","2023-08-02T05:37:27.176Z","checkout15",2205.278
3944,"checkout15_101","2023-07-13T05:37:27.176Z","checkout15",2836.8584000000005
3945,"checkout15_102","2023-06-08T05:37:27.176Z","checkout15",2200.099
3946,"checkout15_103","2023-06-29T05:37:27.176Z","checkout15",251.183
3947,"checkout15_104","2023-07-12T05:37:27.176Z","checkout15",1537.5400000000002
3948,"checkout15_105","2023-07-12T05:37:27.176Z","checkout15",2179.62
3949,"checkout15_106","2023-05-16T05:37:27.176Z","checkout15",38.084
3950,"checkout15_107","2023-05-27T05:37:27.176Z","checkout15",759
3951,"checkout15_108","2023-07-28T05:37:27.176Z","checkout15",1928.098
3952,"checkout15_109","2023-05-20T05:37:27.176Z","checkout15",1909.482
3953,"checkout15_110","2023-06-14T05:37:27.176Z","checkout15",3125.3539999999994
3954,"checkout15_111","2023-05-22T05:37:27.176Z","checkout15",3325.9363999999996
3955,"checkout15_112","2023-07-20T05:37:27.176Z","checkout15",1641.1820000000002
3956,"checkout15_113","2023-07-22T05:37:27.176Z","checkout15",1810.8000000000002
3957,"checkout15_114","2023-05-21T05:37:27.176Z","checkout15",5175.493
3958,"checkout15_115","2023-07-04T05:37:27.176Z","checkout15",293.4
3959,"checkout15_116","2023-06-28T05:37:27.176Z","checkout15",3615.4359999999997
3960,"checkout15_117","2023-07-23T05:37:27.176Z","checkout15",2490.3195000000005
3961,"checkout15_118","2023-06-09T05:37:27.176Z","checkout15",917.6700000000001
3962,"checkout15_119","2023-05-21T05:37:27.176Z","checkout15",2039.26
3963,"checkout15_120","2023-07-28T05:37:27.176Z","checkout15",1822.993
3964,"checkout15_121","2023-07-26T05:37:27.176Z","checkout15",3457.16
3965,"checkout15_122","2023-07-30T05:37:27.176Z","checkout15",3162.8399999999997
3966,"checkout15_123","2023-07-01T05:37:27.176Z","checkout15",792.866
3967,"checkout15_124","2023-08-02T05:37:27.176Z","checkout15",1015.5900000000001
3968,"checkout15_125","2023-07-12T05:37:27.176Z","checkout15",891.512
3969,"checkout15_126","2023-08-10T05:37:27.176Z","checkout15",653.85
3970,"checkout15_127","2023-06-12T05:37:27.176Z","checkout15",2150.694
3971,"checkout15_128","2023-08-16T05:37:27.176Z","checkout15",1126.924
3972,"checkout15_129","2023-06-22T05:37:27.176Z","checkout15",2062.272
3973,"checkout15_130","2023-07-04T05:37:27.176Z","checkout15",1206.324
3974,"checkout15_131","2023-05-20T05:37:27.176Z","checkout15",1249.0199
3975,"checkout15_132","2023-06-23T05:37:27.176Z","checkout15",1638.2580000000003
3976,"checkout15_133","2023-07-01T05:37:27.176Z","checkout15",1062.688
3977,"checkout15_134","2023-06-06T05:37:27.176Z","checkout15",2735.3860000000004
3978,"checkout15_135","2023-08-05T05:37:27.176Z","checkout15",4017.8112
3979,"checkout15_136","2023-08-06T05:37:27.176Z","checkout15",3142.4427
3980,"checkout15_137","2023-07-18T05:37:27.176Z","checkout15",2138.542
3981,"checkout15_138","2023-06-12T05:37:27.176Z","checkout15",1996.2548
3982,"checkout15_139","2023-06-18T05:37:27.176Z","checkout15",2764.6
3983,"checkout15_140","2023-07-19T05:37:27.176Z","checkout15",1426.37
3984,"checkout15_141","2023-07-16T05:37:27.176Z","checkout15",3237.3999999999996
3985,"checkout15_142","2023-08-01T05:37:27.176Z","checkout15",551.9
3986,"checkout15_143","2023-08-13T05:37:27.176Z","checkout15",2109.0624000000003
3987,"checkout15_144","2023-06-04T05:37:27.176Z","checkout15",747.9135000000001
3988,"checkout15_145","2023-06-30T05:37:27.176Z","checkout15",197.3
3989,"checkout15_146","2023-08-19T05:37:27.176Z","checkout15",1393.108
3990,"checkout15_147","2023-06-17T05:37:27.176Z","checkout15",1186.584
3991,"checkout15_148","2023-06-13T05:37:27.176Z","checkout15",2283.8645
3992,"checkout15_149","2023-05-18T05:37:27.176Z","checkout15",1315.8400000000001
3993,"checkout15_150","2023-07-06T05:37:27.176Z","checkout15",1615.0159999999998
3994,"checkout15_151","2023-07-14T05:37:27.176Z","checkout15",458.096
3995,"checkout15_152","2023-06-25T05:37:27.176Z","checkout15",103.9698
3996,"checkout15_153","2023-07-07T05:37:27.176Z","checkout15",2297.392
3997,"checkout15_154","2023-07-31T05:37:27.176Z","checkout15",1073.58
3998,"checkout15_155","2023-05-17T05:37:27.176Z","checkout15",3319.655
3999,"checkout15_156","2023-08-09T05:37:27.176Z","checkout15",2188.02
4000,"checkout15_157","2023-07-06T05:37:27.176Z","checkout15",1897
4001,"checkout15_158","2023-08-03T05:37:27.176Z","checkout15",4501.349
4002,"checkout15_159","2023-07-27T05:37:27.176Z","checkout15",1922.8779999999997
4003,"checkout15_160","2023-08-07T05:37:27.176Z","checkout15",2883.4424
4004,"checkout15_161","2023-08-15T05:37:27.176Z","checkout15",1891.7341999999999
4005,"checkout15_162","2023-08-11T05:37:27.176Z","checkout15",1236.648
4006,"checkout15_163","2023-05-27T05:37:27.176Z","checkout15",951.1279999999999
4007,"checkout15_164","2023-07-30T05:37:27.176Z","checkout15",3757.074
4008,"checkout15_165","2023-08-03T05:37:27.176Z","checkout15",919.3200000000002
4009,"checkout15_166","2023-08-10T05:37:27.176Z","checkout15",1127.6
4010,"checkout15_167","2023-06-21T05:37:27.176Z","checkout15",5090.9392
4011,"checkout15_168","2023-06-20T05:37:27.176Z","checkout15",435.57000000000005
4012,"checkout15_169","2023-06-15T05:37:27.176Z","checkout15",4452.412
4013,"checkout15_170","2023-06-23T05:37:27.176Z","checkout15",2828.8895
4014,"checkout15_171","2023-07-17T05:37:27.176Z","checkout15",1504.7460000000003
4015,"checkout15_172","2023-06-28T05:37:27.176Z","checkout15",2536.0402
4016,"checkout15_173","2023-07-16T05:37:27.176Z","checkout15",1127.14
4017,"checkout15_174","2023-08-12T05:37:27.176Z","checkout15",2787.063
4018,"checkout15_175","2023-05-28T05:37:27.176Z","checkout15",1999.48
4019,"checkout15_176","2023-05-23T05:37:27.176Z","checkout15",1138.86
4020,"checkout15_177","2023-08-13T05:37:27.176Z","checkout15",3344.7586
4021,"checkout15_178","2023-06-11T05:37:27.176Z","checkout15",3567.9390000000003
4022,"checkout15_179","2023-08-06T05:37:27.176Z","checkout15",704.3915000000001
4023,"checkout15_180","2023-06-02T05:37:27.176Z","checkout15",2860.004
4024,"checkout15_181","2023-07-24T05:37:27.176Z","checkout15",2869.2519999999995
4025,"checkout15_182","2023-06-24T05:37:27.176Z","checkout15",663.3
4026,"checkout15_183","2023-05-25T05:37:27.176Z","checkout15",1264.0486
4027,"checkout15_184","2023-08-11T05:37:27.176Z","checkout15",2801.352
4028,"checkout15_185","2023-07-10T05:37:27.176Z","checkout15",889.863
4029,"checkout15_186","2023-05-19T05:37:27.176Z","checkout15",550.56
4030,"checkout15_187","2023-05-20T05:37:27.176Z","checkout15",1919.798
4031,"checkout15_188","2023-05-31T05:37:27.176Z","checkout15",2761.6252
4032,"checkout15_189","2023-07-03T05:37:27.176Z","checkout15",1772.6719999999998
4033,"checkout15_190","2023-07-03T05:37:27.176Z","checkout15",2320.7527999999998
4034,"checkout15_191","2023-07-02T05:37:27.176Z","checkout15",1169.8005
4035,"checkout15_192","2023-07-09T05:37:27.176Z","checkout15",4830.8956
4036,"checkout15_193","2023-07-15T05:37:27.176Z","checkout15",16.338
4037,"checkout15_194","2023-08-04T05:37:27.176Z","checkout15",786.35
4038,"checkout15_195","2023-05-19T05:37:27.176Z","checkout15",708.3
4039,"checkout15_196","2023-07-19T05:37:27.176Z","checkout15",485.6600000000001
4040,"checkout15_197","2023-05-20T05:37:27.176Z","checkout15",1879.708
4041,"checkout15_198","2023-07-19T05:37:27.176Z","checkout15",3951.7639999999997
4042,"checkout15_199","2023-05-27T05:37:27.176Z","checkout15",2755.074
4043,"checkout15_200","2023-08-16T05:37:27.176Z","checkout15",1374.3580000000002
4044,"checkout15_201","2023-05-30T05:37:27.176Z","checkout15",1860.6
4045,"checkout15_202","2023-07-17T05:37:27.176Z","checkout15",3341.2850000000003
4046,"checkout15_203","2023-05-16T05:37:27.176Z","checkout15",1613.12
4047,"checkout15_204","2023-07-24T05:37:27.176Z","checkout15",1143.586
4048,"checkout15_205","2023-08-12T05:37:27.176Z","checkout15",1923.784
4049,"checkout15_206","2023-06-06T05:37:27.176Z","checkout15",423.781
4050,"checkout15_207","2023-08-12T05:37:27.176Z","checkout15",1494.69
4051,"checkout15_208","2023-05-31T05:37:27.176Z","checkout15",1138.56
4052,"checkout15_209","2023-05-18T05:37:27.176Z","checkout15",4243.49
4053,"checkout15_210","2023-07-30T05:37:27.176Z","checkout15",1850.7400000000002
4054,"checkout15_211","2023-08-13T05:37:27.176Z","checkout15",1653.5240000000001
4055,"checkout15_212","2023-06-21T05:37:27.176Z","checkout15",1778.02
4056,"checkout15_213","2023-07-09T05:37:27.176Z","checkout15",1119.5839999999998
4057,"checkout15_214","2023-07-19T05:37:27.176Z","checkout15",833.7280000000001
4058,"checkout15_215","2023-08-05T05:37:27.176Z","checkout15",3390.3860000000004
4059,"checkout15_216","2023-07-19T05:37:27.176Z","checkout15",631.35
4060,"checkout15_217","2023-05-12T05:37:27.176Z","checkout15",2763.58
4061,"checkout15_218","2023-07-31T05:37:27.176Z","checkout15",2847.5425
4062,"checkout15_219","2023-06-14T05:37:27.176Z","checkout15",386.58200000000005
4063,"checkout15_220","2023-07-22T05:37:27.176Z","checkout15",1760.2880000000002
4064,"checkout15_221","2023-07-31T05:37:27.176Z","checkout15",1614.1
4065,"checkout15_222","2023-05-30T05:37:27.176Z","checkout15",3942.9900000000002
4066,"checkout15_223","2023-08-19T05:37:27.176Z","checkout15",2748.46
4067,"checkout15_224","2023-05-24T05:37:27.176Z","checkout15",5507.1165
4068,"checkout15_225","2023-05-17T05:37:27.176Z","checkout15",223.20000000000002
4069,"checkout15_226","2023-06-19T05:37:27.176Z","checkout15",862.6
4070,"checkout15_227","2023-07-20T05:37:27.176Z","checkout15",1671.1570000000002
4071,"checkout15_228","2023-06-26T05:37:27.176Z","checkout15",1975.3559999999998
4072,"checkout15_229","2023-05-14T05:37:27.176Z","checkout15",1918.728
4073,"checkout15_230","2023-06-29T05:37:27.176Z","checkout15",1013.7288000000001
4074,"checkout15_231","2023-08-11T05:37:27.176Z","checkout15",2821.01
4075,"checkout15_232","2023-07-09T05:37:27.176Z","checkout15",830.2
4076,"checkout15_233","2023-08-13T05:37:27.176Z","checkout15",554.4799999999999
4077,"checkout15_234","2023-06-28T05:37:27.176Z","checkout15",2907.9580000000005
4078,"checkout15_235","2023-05-17T05:37:27.176Z","checkout15",1074.4759999999999
4079,"checkout15_236","2023-08-18T05:37:27.176Z","checkout15",479.666
4080,"checkout15_237","2023-07-12T05:37:27.176Z","checkout15",1571.629
4081,"checkout15_238","2023-06-28T05:37:27.176Z","checkout15",2603.642
4082,"checkout15_239","2023-06-22T05:37:27.176Z","checkout15",667.144
4083,"checkout15_240","2023-07-05T05:37:27.176Z","checkout15",2754.596
4084,"checkout15_241","2023-07-27T05:37:27.176Z","checkout15",968.104
4085,"checkout15_242","2023-07-11T05:37:27.176Z","checkout15",1806.292
4086,"checkout15_243","2023-06-23T05:37:27.176Z","checkout15",611.8328
4087,"checkout15_244","2023-07-25T05:37:27.176Z","checkout15",2749.4530000000004
4088,"checkout15_245","2023-05-31T05:37:27.176Z","checkout15",3104.7079999999996
4089,"checkout15_246","2023-06-04T05:37:27.176Z","checkout15",675.25
4090,"checkout15_247","2023-05-17T05:37:27.176Z","checkout15",3804.0879999999997
4091,"checkout16_0","2023-08-08T05:37:27.176Z","checkout16",2374.2000000000003
4092,"checkout16_1","2023-07-20T05:37:27.176Z","checkout16",2798.4239999999995
4093,"checkout16_2","2023-06-29T05:37:27.176Z","checkout16",2871.038
4094,"checkout16_3","2023-07-15T05:37:27.176Z","checkout16",922.8240000000001
4095,"checkout16_4","2023-07-28T05:37:27.176Z","checkout16",2095.1825
4096,"checkout16_5","2023-05-15T05:37:27.176Z","checkout16",532.492
4097,"checkout16_6","2023-06-25T05:37:27.176Z","checkout16",4044.6220000000003
4098,"checkout16_7","2023-06-25T05:37:27.176Z","checkout16",318.75
4099,"checkout16_8","2023-08-18T05:37:27.176Z","checkout16",1298.522
4100,"checkout16_9","2023-08-06T05:37:27.176Z","checkout16",2200.324
4101,"checkout16_10","2023-06-07T05:37:27.176Z","checkout16",2200.3514999999998
4102,"checkout16_11","2023-06-22T05:37:27.176Z","checkout16",3295.5913
4103,"checkout16_12","2023-06-25T05:37:27.176Z","checkout16",507.744
4104,"checkout16_13","2023-07-15T05:37:27.176Z","checkout16",2465.626
4105,"checkout16_14","2023-05-25T05:37:27.176Z","checkout16",565.5612
4106,"checkout16_15","2023-07-06T05:37:27.176Z","checkout16",1467.748
4107,"checkout16_16","2023-05-20T05:37:27.176Z","checkout16",1082.326
4108,"checkout16_17","2023-06-27T05:37:27.176Z","checkout16",4349.7125
4109,"checkout16_18","2023-07-10T05:37:27.176Z","checkout16",1197.8376
4110,"checkout16_19","2023-06-14T05:37:27.176Z","checkout16",825.9
4111,"checkout16_20","2023-05-28T05:37:27.176Z","checkout16",446.937
4112,"checkout16_21","2023-06-15T05:37:27.176Z","checkout16",433.94399999999996
4113,"checkout16_22","2023-07-28T05:37:27.176Z","checkout16",2259.52
4114,"checkout16_23","2023-06-17T05:37:27.176Z","checkout16",1166.5565
4115,"checkout16_24","2023-06-29T05:37:27.176Z","checkout16",1176.138
4116,"checkout16_25","2023-07-06T05:37:27.176Z","checkout16",3677.6785
4117,"checkout16_26","2023-07-10T05:37:27.176Z","checkout16",832.9480000000001
4118,"checkout16_27","2023-05-21T05:37:27.176Z","checkout16",2035.3465000000003
4119,"checkout16_28","2023-06-03T05:37:27.176Z","checkout16",1394.539
4120,"checkout16_29","2023-05-25T05:37:27.176Z","checkout16",1248.4467999999997
4121,"checkout16_30","2023-06-27T05:37:27.176Z","checkout16",1304.0228
4122,"checkout16_31","2023-07-03T05:37:27.176Z","checkout16",1313.87
4123,"checkout16_32","2023-06-30T05:37:27.176Z","checkout16",1189.75
4124,"checkout16_33","2023-05-16T05:37:27.176Z","checkout16",1750.9170000000004
4125,"checkout16_34","2023-05-31T05:37:27.176Z","checkout16",2029.0979999999997
4126,"checkout16_35","2023-06-07T05:37:27.176Z","checkout16",1555.22
4127,"checkout16_36","2023-08-01T05:37:27.176Z","checkout16",256.55
4128,"checkout16_37","2023-06-21T05:37:27.176Z","checkout16",1095.3999999999999
4129,"checkout16_38","2023-05-24T05:37:27.176Z","checkout16",1810.7994999999999
4130,"checkout16_39","2023-05-21T05:37:27.176Z","checkout16",615.819
4131,"checkout16_40","2023-06-05T05:37:27.176Z","checkout16",750.8188
4132,"checkout16_41","2023-07-10T05:37:27.176Z","checkout16",5100.104
4133,"checkout16_42","2023-05-30T05:37:27.176Z","checkout16",1131.6080000000002
4134,"checkout16_43","2023-06-14T05:37:27.176Z","checkout16",1458.4053999999999
4135,"checkout16_44","2023-07-09T05:37:27.176Z","checkout16",714.754
4136,"checkout16_45","2023-05-25T05:37:27.176Z","checkout16",3690.13
4137,"checkout16_46","2023-08-18T05:37:27.176Z","checkout16",1917.6000000000001
4138,"checkout16_47","2023-08-03T05:37:27.176Z","checkout16",2359.5299999999997
4139,"checkout16_48","2023-08-14T05:37:27.176Z","checkout16",1573.2508
4140,"checkout16_49","2023-07-06T05:37:27.176Z","checkout16",492.20000000000005
4141,"checkout16_50","2023-07-08T05:37:27.176Z","checkout16",1525.988
4142,"checkout16_51","2023-08-13T05:37:27.176Z","checkout16",1559.516
4143,"checkout16_52","2023-05-25T05:37:27.176Z","checkout16",1330.01
4144,"checkout16_53","2023-06-26T05:37:27.176Z","checkout16",2920.6450000000004
4145,"checkout16_54","2023-08-16T05:37:27.176Z","checkout16",388.202
4146,"checkout16_55","2023-07-08T05:37:27.176Z","checkout16",332.648
4147,"checkout16_56","2023-07-31T05:37:27.176Z","checkout16",1680.298
4148,"checkout16_57","2023-06-27T05:37:27.176Z","checkout16",2511.5704
4149,"checkout16_58","2023-05-16T05:37:27.176Z","checkout16",433.66
4150,"checkout16_59","2023-06-07T05:37:27.176Z","checkout16",1671.08
4151,"checkout16_60","2023-06-05T05:37:27.176Z","checkout16",1462.3239999999998
4152,"checkout16_61","2023-08-06T05:37:27.176Z","checkout16",1736.226
4153,"checkout16_62","2023-05-20T05:37:27.176Z","checkout16",323.72999999999996
4154,"checkout16_63","2023-05-25T05:37:27.176Z","checkout16",366.3384
4155,"checkout16_64","2023-08-08T05:37:27.176Z","checkout16",1392.8300000000002
4156,"checkout16_65","2023-08-08T05:37:27.176Z","checkout16",359.6
4157,"checkout16_66","2023-08-03T05:37:27.176Z","checkout16",1895.2558000000001
4158,"checkout16_67","2023-08-15T05:37:27.176Z","checkout16",1865.5128000000002
4159,"checkout16_68","2023-07-28T05:37:27.176Z","checkout16",2296.4996
4160,"checkout16_69","2023-07-21T05:37:27.176Z","checkout16",2048.7
